"VivaStreet";"1";"25/06/2014";"101105810";"Fontes";"34320";"";"450";"Appartement de 53m2 carrez (70m2 utile) offrant une belle pièce de vie en rdc avec sde et wc séparé. A l'étage 2 chambres en sous pentes. cous privative avec abris et coin barbecue.";"T3 meublé avec cour privative Fontes - 34320 - Location Meublée";"PROFESSIONNEL";"";"http://media-eu.viva-images.com/vivastreet_fr/clad/87/a/101105810/small/1.jpg?dt=0b3d6ae9cbfca68316e179ad268f0371";"http://location-appartement-meuble.vivastreet.com/annonces-location-appartement-meuble+fontes-34320/t3-meubl--avec-cour-privative/101105810";"";""
"VivaStreet";"1";"25/06/2014";"101106885";"Lille";"59800";"";"445";"L'agence vous propose dans un même immeuble plusieurs studios tous meublés.";"STUDIOS MEUBLÉ BOULEVARD DE LA LIBERTÉ Lille - 59800 - Location Meublée";"PROFESSIONNEL";"";"http://media-eu.viva-images.com/vivastreet_fr/clad/e4/e/101106885/small/1.jpg?dt=cc7c4abee36c3ff7ac4afefbcb5381dd";"http://location-appartement-meuble.vivastreet.com/annonces-location-appartement-meuble+lille-59800/studios-meubl--boulevard-de-la-libert-/101106885";"";""
"VivaStreet";"1";"25/06/2014";"101101094";"Nice";"06000";"";"450";"Location meublée : Nice Libération, dans petit immeuble niçois de 3 étage, agréable 2 pièces rénové de 24m² avec séjour et cuisine, chambre séparée et salle de douche avec wc. Balcon. Double vitrage. Bus et commerces à proximité immédiate, tramway à 300 mètres et centre ville accessible en 10 minutes. ";"LIBERATION AGREABLE 2 PIECES PROCHE TRAMWAY  Nice - 06000 - Location Meublée";"PROFESSIONNEL";"";"http://media-eu.viva-images.com/vivastreet_fr/clad/68/d/101101094/small/1.jpg?dt=a931b2f5ebce555299009cb1c663a24d";"http://location-appartement-meuble.vivastreet.com/annonces-location-appartement-meuble+nice-06000/liberation-agreable-2-pieces-proche-tramway-/101101094";"";""
"VivaStreet";"1";"25/06/2014";"101108127";"Menton";"06500";"";"790";"MENTON GARAVAN IMMEUBLE GRAND STANDING 2 PIECES TERRASSE JARDIN PARKING";"MENTON GARAVAN 2 PCS MEUBLE 20 MT PLAGES TERRASSE PARKING Menton - 06500 - Location Meublée";"PROFESSIONNEL";"";"http://media-eu.viva-images.com/vivastreet_fr/clad/90/7/101108127/small/1.jpg?dt=77542a0187cebaad14ccb89f0e8b150a";"http://location-appartement-meuble.vivastreet.com/annonces-location-appartement-meuble+menton-06500/menton-garavan-2-pcs-meuble-20-mt-plages-terrasse-parking/101108127";"";""
"VivaStreet";"1";"25/06/2014";"101105226";"Nice";"06000";"";"1500";"Nice Centre Ville: Au 24 rue Assalit - Dans un immeuble calme et bien entretenu à proximité immédiate de l'avenue Jean Médecin et du tramway. F4 d'environ 100m² au 4ème étage avec ascenseur - Exposition Sud/Sud-Est - Balcon - Doubles vitrages - Climatisation - Appartement en très bon état. Grand double séjour avec canapé, table, chaises, TV et mobilier -Cuisine US toute équipée avec rangements, réfrigérateur/congélateur, lave vaisselle, micro ondes, four, plaques à induction, hotte, lave linge et vaisselle - 3 chambres avec literie, linge de lit et rangements - Salle de bains avec baignoire, WC, rangements et linge de toilette + 1 WC indépendant - Loyer: 1430 euros - Provisions sur charges: 70 euros (eau froide) - Soit un loyer mensuel charges comprises de 1500 euros - Dépôt de garantie: 2.860 euros - Honoraires: 1430 euros. ";"F4 - 100M² - 24 RUE ASSALIT - CENTRE VILLE - CLIMATISATION Nice - 06000 - Location Meublée";"PROFESSIONNEL";"";"http://media-eu.viva-images.com/vivastreet_fr/clad/fa/5/101105226/small/1.jpg?dt=ff3684eb5899c02790f3cf80365b5a73";"http://location-appartement-meuble.vivastreet.com/annonces-location-appartement-meuble+nice-06000/f4---100m----24-rue-assalit---centre-ville---climatisation/101105226";"";""
"VivaStreet";"1";"25/06/2014";"101092497";"Paris 14ème ardt";"75014";"";"1050";"2 pièces (32m²), proche Tour Montparnasse, Rue Vercingétorix, Paris 14e, 2e étage avec ascenseur";"2 pièces (32m²), proche Tour Montparnasse, Rue Vercingétorix Paris 14ème ardt - 75014 - Location Meublée";"PROFESSIONNEL";"";"http://media-eu.viva-images.com/vivastreet_fr/clad/08/4/101092497/small/1.jpg?dt=ca98386dc39320bf2ae704f622cfc8ac";"http://location-appartement-meuble.vivastreet.com/annonces-location-appartement-meuble+paris-14eme-ardt-75014/2-pi-ces--32m----proche-tour-montparnasse--rue-vercing-torix/101092497";"";""
"VivaStreet";"1";"25/06/2014";"101105988";"Montpellier";"34000";"";"412";"Plein centre ville, à côté de la Grand Rue Jean Moulin, de la place de la Comédie, un STDIO MEZZANINE Meublé, très calme, refait, au 2ème étage, ensoleillé. Libre le 01/08. LOYER 392 € + Provision sur charges 20 € CAUTION 392 € FA 412 € CEGI Immobilier ";"STUDIO MEZZANINE Meublé CENTRE VILLE GRAND RUE 412 € Montpellier - 34000 - Location Meublée";"PROFESSIONNEL";"";"";"http://location-appartement-meuble.vivastreet.com/annonces-location-appartement-meuble+montpellier-34000/studio-mezzanine-meubl--centre-ville-grand-rue-412--/101105988";"";""
"VivaStreet";"1";"25/06/2014";"101090056";"Roquebrune Cap Martin";"06190";"";"570";"ROQUEBRUNE CARNOLES 500 MT PLAGES GRAN STUDIO TERRASSE";"ROQUEBRUNE CAP MARTIN GRAND STUDIO MEUBLE Roquebrune Cap Martin - 06190 - Location Meublée";"PROFESSIONNEL";"";"http://media-eu.viva-images.com/vivastreet_fr/clad/5d/c/101090056/small/1.jpg?dt=816671a12f97a06ac8fa0bbddbf3acf4";"http://location-appartement-meuble.vivastreet.com/annonces-location-appartement-meuble+roquebrune-cap-martin-06190/roquebrune-cap-martin-grand-studio-meuble/101090056";"";""
"VivaStreet";"1";"25/06/2014";"101106762";"Toulouse";"31000";"";"450";"TOULOUSE ST AUBIN, dans une bel immeuble sécurisé, charmant T1 bis duplex meublé de 29 m2 avec une cuisine équipée, une pièce à vivre, une chamabre en mezzanine et un salle d'eau.";"TOULOUSE ST AUBIN CHARMANT T1 BIS DUPLEX DE 29M2 AU CALME Toulouse - 31000 - Location Meublée";"PROFESSIONNEL";"";"http://media-eu.viva-images.com/vivastreet_fr/clad/5a/5/101106762/small/1.jpg?dt=68273c9951fe5fe54d387421ebff5da2";"http://location-appartement-meuble.vivastreet.com/annonces-location-appartement-meuble+toulouse-31000/toulouse-st-aubin-charmant-t1-bis-duplex-de-29m2-au-calme/101106762";"";""
"VivaStreet";"1";"25/06/2014";"101106241";"Roquebrune Cap Martin";"06190";"";"620";"ROQUEBRUNE QUARTIER LA PINEDE LOCATION MEUBLE";"ROQUEBRUNE LA PINEDE STUDIO MEUBLE DERNIER ETAGE PISCINE Roquebrune Cap Martin - 06190 - Location Meublée";"PROFESSIONNEL";"";"http://media-eu.viva-images.com/vivastreet_fr/clad/7a/1/101106241/small/1.jpg?dt=50cd75bb3b9af53932f17a27b4c1de87";"http://location-appartement-meuble.vivastreet.com/annonces-location-appartement-meuble+roquebrune-cap-martin-06190/roquebrune-la-pinede-studio-meuble-dernier-etage-piscine/101106241";"";""
