"ParuVendu";"1";"26/06/2014";"1194395037A1KILHAP000";"Francheville";"69340";"T3";"846";"HONORAIRES = 0:saut ligne::saut paragraphe:1 PASSAGE DES HERMIERES ARCA ANTICA RÉSIDENCE NEUVE DU CENTRE VILLE ";"Annonce : Location Appartement Francheville (69340) 69 m² (846 €) 9926563949";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/9926/5/6/9926563949_1.jpg?2014062623";"http://www.paruvendu.fr/immobilier/location/appartement/francheville-69340/1194395037A1KILHAP000";"";""
"ParuVendu";"1";"26/06/2014";"1194394956A1KILHAP000";"GRAVESON";"13690";"T3";"490";"APPARTEMENT GRAVESON - 3 pièce(s) - 50 m2 CENTRE VILLE Appartement au premier étage composé d'une pièce à vivre avec sa cuisine U.S, 2 chambres, 1 salle de bains, WC indépendant. - 13";"Annonce : Location Appartement Graveson (13690) 50 m² (490 €) 992724751005";"PROFESSIONNEL";"";"http://media3.ac3-distribution.com/office3/solvimo-stremydeprovence/catalog/images/pr_p/6/5/0/0/9/0/4/6500904a.jpg";"http://www.paruvendu.fr/immobilier/location/appartement/graveson-13690/1194394956A1KILHAP000";"";""
"ParuVendu";"1";"26/06/2014";"1194394935A1KILHAP000";"BOIS";"93110";"T2";"700";"Appartement Montreuil 2 pièce(s) 35 m2 DANS QUARTIER PAVILLONNAIRE A 2 PAS DU CENTRE VILLE,  DE SES COMMERCES, DE LA  GARE DE ROSNY SOUS BOIS, DE LA PISCINE, ET DE LA MAIRIE JE SUIS UN CHARMANT  F1/F2 D'UNE SURFACE TOTALE DE 35M2 DECORE AVEC GOUT. LUMINEUX JE VOUS OFFRE UN SALON, CUISINE US, SALLE D EAU ,  1 ESPACE NUIT ET DES RANGEMENTS. UN VRAI PETIT COCON - 93";"Annonce : Location Appartement Rosny-sous-Bois (93110) 35 m² (700 €) 992724750989";"PROFESSIONNEL";"";"http://media3.ac3-distribution.com/office3/solvimo-rosny/catalog/images/pr_p/1/1/2/5/6/0/2/8/11256028a.jpg";"http://www.paruvendu.fr/immobilier/location/appartement/rosny-sous-bois-93110/1194394935A1KILHAP000";"";""
"ParuVendu";"1";"26/06/2014";"1194394934A1KILHMN000";"GUIERS";"73240";"T2";"560";"MAISON ST GENIX SUR GUIERS - 2 pièce(s) - 42 m2 SAINT GENIX SUR GUIERS Cadre champêtre pour cette charmante maison offrant 1 chambre, coin cuisine et séjour. Garage et petit terrain pour 560E par mois. - 73";"Annonce : Location Maison Saint-Genix-sur-Guiers (73240) 42 m² (560 €) 992724750988";"PROFESSIONNEL";"";"http://media3.ac3-distribution.com/office3/solvimo-lepontdebeauvoisin/catalog/images/pr_p/1/1/2/5/5/4/8/2/11255482a.jpg";"http://www.paruvendu.fr/immobilier/location/maison/saint-genix-sur-guiers-73240/1194394934A1KILHMN000";"";""
"ParuVendu";"1";"26/06/2014";"1194394933A1KILHMN000";"D'ALVEY";"73240";"T5";"1050";"Maison Sainte Marie D'alvey 5 pièce(s) 128 m2 Pour les amoureux de la nature, Beaucoup de charme pour cette maison en pierre entièrement rénovée de 128m2 env. Vous découvrirez au rdc une spacieuse entrée desservant le séjour avec sa cheminée et ses poutres apparentes, donnant accès à la terrasse, ainsi qu'une cuisine équipée et une salle d'eau avec wc. Au 1er ét. la maison vous offre 4 chambres, une belle salle de bains et wc. Vous disposerez d'un grand garage, d'une cave et d'un grenier. Le tout sur un terrain de 795m2env. 1050E par mois A DECOUVRIR - 73";"Annonce : Location Maison Sainte-Marie-d'Alvey (73240) 128 m² (1 050 €) 992724750987";"PROFESSIONNEL";"";"http://media3.ac3-distribution.com/office3/solvimo-lepontdebeauvoisin/catalog/images/pr_p/1/1/2/5/3/4/5/2/11253452a.jpg";"http://www.paruvendu.fr/immobilier/location/maison/sainte-marie-d-alvey-73240/1194394933A1KILHMN000";"";""
"ParuVendu";"1";"26/06/2014";"1194394928A1KILHAP000";"MONTAUBAN";"82000";"T2";"420";"Appartement t2 Montauban Villebourbon, très bel appartement t2 d'environ 50m2. Cuisine intégralement aménagée, beaux parquets bois, pièces lumineuses. Libre à partir de mi septembre 2014. Loyer 420euros CC. - 82";"Annonce : Location Appartement Montauban (82000) 49 m² (420 €) 992724750982";"PROFESSIONNEL";"";"http://media3.ac3-distribution.com/office3/solvimomontauban/catalog/images/pr_p/1/1/2/5/5/3/1/6/11255316a.jpg";"http://www.paruvendu.fr/immobilier/location/appartement/montauban-82000/1194394928A1KILHAP000";"";""
"ParuVendu";"1";"26/06/2014";"1194394924A1KILHAP000";"Reims";"51100";"T3";"625";"APPARTEMENT TYPE 3 REIMS REIMS Appartement type 3 bien agencé et fonctionnel avec balcon et cave. Bien entretenu sans travaux à prévoir. Cuisine aménagée et équipée, séjour, 2 chambres, salle de bains. Rangements et placards. Libre en Août - 51";"Annonce : Location Appartement Reims (51100) 61 m² (625 €) 992724750979";"PROFESSIONNEL";"";"http://media3.ac3-distribution.com/office3/solvimo-reims/catalog/images/pr_p/1/1/2/5/6/5/4/4/11256544a.jpg";"http://www.paruvendu.fr/immobilier/location/appartement/reims-51100/1194394924A1KILHAP000";"";""
"ParuVendu";"1";"26/06/2014";"1194394922A1KILHAP000";"LYON";"69007";"T2";"620";"Appartement T2 Lyon 69007 Saxe Gambetta SAXE GAMBETTA. Proximité église Saint Louis. Au pied de toutes les commodités. Dans belle copropriété, appartement T2 en TBE au 2ème étage. Il se compose d'une entrée, d'un séjour avec cuisine us meublée et équipée (plaques de cuisson, frigo et hotte) spacieux, d'une belle chambre, d'une salle d'eau avec sèche serviette et d'un wc séparé. Beaucoup de charme et de cachet. Disponible de suite. Loyer 620 euros C.C. Honoraires 558 euros TTC. 04 72 65 72 02 - 69";"Annonce : Location Appartement Lyon 7 39 m² (620 €) 992724750977";"PROFESSIONNEL";"";"http://media3.ac3-distribution.com/office3/solvimo-villeurbanne/catalog/images/pr_p/1/1/2/5/6/0/3/8/11256038a.jpg";"http://www.paruvendu.fr/immobilier/location/appartement/lyon-69007/1194394922A1KILHAP000";"";"0472657202"
"ParuVendu";"1";"26/06/2014";"1194394920A1KILHMN000";"COMTAT";"84570";"T3";"512";"MAISON DE VILLAGE MALEMORT DU COMTAT - 3 pièce(s) - 60 m2 Située dans une rue très calme, maison de village d'environ 60m2 sur 2 niveaux comprenant un séjour avec kitchenette et  2 chambres. Courette. DISPONIBLE LE 1ER AOUT ! - 84";"Annonce : Location Maison Malemort-du-Comtat (84570) 60 m² (512 €) 992724750975";"PROFESSIONNEL";"";"http://media3.ac3-distribution.com/office3/solvimo-carpentras/catalog/images/pr_p/7/0/8/5/1/6/3/7085163a.jpg";"http://www.paruvendu.fr/immobilier/location/maison/malemort-du-comtat-84570/1194394920A1KILHMN000";"";""
"ParuVendu";"1";"26/06/2014";"1194394842A1KILHAP000";"CAYENNE";"97300";"T3";"1297";"Appartement T3 bis meublé de 82 m2 Dans résidence de standing idéalement située, appartement T3 bis entièrement meublé et équipé, comprenant : une cuisine aménagée et équipée avec  table de cuisson, four, réfrigérateur et vaisselle, un séjour ouvert sur une grande varangue avec table de repas et chaises, un canapé 3 places, un fauteuil et une télévision, une varangue avec 2 chaises longues, une chambre parentale avec un lit double et un placard de rangement, une seconde chambre avec un lit simple, un bureau et un placard, une salle de bains entièrement équipée avec machine à laver. L'appartement dispose également de  2 places de stationnement. - 97";"Annonce : Location Appartement Cayenne (97300) 64 m² (1 297 €) 992724750940";"PROFESSIONNEL";"";"http://media2.ac3-distribution.com/office2/alizenet_72177/catalog/images/pr_p/1/0/9/3/2/2/6/3/10932263a.jpg";"http://www.paruvendu.fr/immobilier/location/appartement/cayenne-97300/1194394842A1KILHAP000";"";""
