"Iookaz";"1";"26/06/2014";"b91d8cfa-5d58-46af-9ccd-770a81ab4561";"Colmar";"68000";"";"430";"Loue à 10 minutes de Colmar, à TURCKHEIM, au 1er étage d'un immeuble rénové, un appartement F2 de 50m² en bon état. Avec cuisine ouverte équipée (four électrique, plaque de cuisson, évier, mobilier de rangement), séjour, une chambre avec parquet, WC, salle d'eau (avec douche). Chauffage électrique économique par panneaux rayonnants, parabole TV, interphone. Parking gratuit, écoles et commerces à proximité. Loyer : 460€ + 30€ d'acompte sur charges Caution : 1 mois de loyer Logement disponible immédiatement. Téléphonez en journée pour rdv de visite, sauf le dimanche. ";"Loue beau F2 de 50m²  1er étage";"";"";"http://www.iookaz.com/static/images/c3bd163c-379d-4451-9481-fb469a8e726a/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Haut-Rhin/Colmar/Loue-beau-F2-de-50m2-1er-etage.html";"";""
"Iookaz";"1";"26/06/2014";"1899a813-ccb9-4a5f-aabd-1b9763679d3f";"Clouange";"57185";"";"470";"37 RUEE CLEMENCEAU : Lumineux F3, salon-séjour donnant sur un grand balcon, 2 chambres, cuisine équipée exceptionnel. Un garage. Chauffage individuel gaz. Classe Energie : D Loyer : 430€ + Charges : 40€. Référence annonceur : 01510_01, Prix charges : 40 €/mois, Frais d'agence : 430 €";"T3";"";"";"http://www.iookaz.com/static/images/a4b68843-4f7b-489c-8b06-b4de4c2b2ca8/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Clouange/T3-OXFT.html";"";""
"Iookaz";"1";"26/06/2014";"3d5d076a-bdfa-4de5-9a71-6882ad52fae7";"Talant";"21240";"";"597";"A louer grand T2 rÃ©novÃ© Ã  Talant, comprenant entrÃ©e, sÃ©jour, une chambre, une salle de bains et des WC, une cave.. Référence annonceur : PA3329, Prix charges : 47 €/mois, Frais d'agence : 696,96 €";"A louer T2 rÃ©novÃ© - TALANT";"";"";"http://www.iookaz.com/static/images/0022b4e7-9b9a-4533-abd5-90642716ead5/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Talant/A-louer-T2-rA-novA-TALANT.html";"";""
"Iookaz";"1";"26/06/2014";"6d88d5d8-6d1a-4763-b181-6402a6e2c3f8";"Pierrefontaine Les Blamont";"25310";"";"900";"A PIERREFONTAINE LES BLAMONT (25) Maison récente, contigüe par le garage , de type F5. Entrée avec placard, cuisine équipée et meublée ouverte sur salon-séjour, cheminée, cellier, toilettes avec lave mains, accès terrasse de plain-pied. Etage  3 chambres S/ de bains baignoire, douche et toilettes. Garage carrelé et places de parking.  Espaces verts. Chauffage au sol et cheminée. Disponible fin Aoùt 2014.. Référence annonceur : 01192_1342, Frais d'agence : 810 €";"Maison récente";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/c0b7e6c4-c9c2-473a-a8ef-58417d5a4c24/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Pierrefontaine-Les-Blamont/Maison-recente.html";"";""
"Iookaz";"1";"26/06/2014";"c093b96f-1882-4a08-bb8b-821b4bea1173";"ETAULES";"21121";"";"1100";"Maison T5, 10 mm de Dijon/Nord 153m 2  + 1  139m 2  de terrain Arboré et clos. Salon/Séjour avec cheminée, gde Cuisine avec cheminée, s. de bs, wc. Buanderie avec douche et sanitaire, 3 Chambres, 4 Caves voûtées. Gde terrasse. FA 792€. EDL 316.80€.  Cabinet Thierry Thieriot Tél.  03.80.59.22.00   www.thieriot-immobilier.com";"Location Maison Etaules Etaules 21121";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/00432406-76f6-46fe-861f-275edc4c2cb7/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Cote-d-Or/ETAULES/Location-Maison-Etaules-Etaules-21121-VWXE.html";"";""
"Iookaz";"1";"26/06/2014";"18ee66f3-b312-4335-b02f-ec50eaa2883e";"Vandoeuvre Les Nancy";"54500";"";"530";"VANDOEUVRE, le village, accès Brabois, 3 pièces, 62 m2, au 1° étage, petite copropriété, offrant grande cuisine (21 m2) équipée avec électroménager, 1 salon ( 17 m2), 1 chambre (12 m2), salle de bains (7 m2), dégagement/dressing (7 m2), parcelle de terrain  100 m2 exposée sud,   chauffage ind gaz, Disponible -  loyer 500, prox charges 30, frais d'agence 500. Référence annonceur : 03339_3285, Prix charges : 30 €/mois, Frais d'agence : 500 €";"T3";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/d22b38f1-c4c9-4209-a9be-307386cf85a7/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Vandoeuvre-Les-Nancy/T3-OGUJ.html";"";""
"Iookaz";"1";"26/06/2014";"c07f7c71-a4a8-4a09-9e63-c3c74c3ea197";"Nancy";"54000";"";"250";"RUE DES PONTS - CENTRE VILLE, SECTEUR MARCHÉ ++ proche tous commerces, lignes 1&2, dernier étage (velux) ++ cuisine, pièce principale, petite chambre, salle d'eau avec douche et WC - Chauffage individuel électrique.. Référence annonceur : 1426, Prix charges : 30 €/mois, Frais d'agence : 185 €";"T1 BIS - RUE DES PONTS - NANCY";"";"";"http://www.iookaz.com/static/images/7f539a4e-c6b8-43b4-a209-dc29336f5c15/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Nancy/T1-BIS-RUE-DES-PONTS-NANCY.html";"";""
"Iookaz";"1";"26/06/2014";"ec7ff320-761e-4ec6-9fb5-77b44659e8ea";"Nilvange";"57240";"";"570";"A Nilvange, rue Lucien Noirot, appartement de type F3/4 au 1er étage, comprenant un coin cuisine ouvert sur le séjour salon, 2 chambres, une salle de bains, un wc, une cave et un parking commun.  Disponible de suite.. Référence annonceur : 02133_2373, Prix charges : 20 €/mois, Frais d'agence : 550 €";"T3";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/5140c143-5c18-4517-8c2d-e15a86c4842c/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Nilvange/T3-OJQX.html";"";""
"Iookaz";"1";"26/06/2014";"5b9af972-791b-493e-82b2-5fd1b94abb48";"Wittelsheim";"68310";"";"50";"Garage à proximité centre ville quartier calme Loyer 50.00 € pas de charges. Référence annonceur : 645935530, Frais d'agence : 25 €";"WITTELSHEIM";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/df519f73-4132-4dcb-89b1-6eaa16db1ce7/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Wittelsheim/WITTELSHEIM-NUDN.html";"";""
"Iookaz";"1";"26/06/2014";"4597f0b9-5cc4-40de-b4da-fcd08beb0132";"CHALON SUR SAONE";"71100";"";"750";"Local commercial,  113  m 2  dont surf. commerciale 38  m 2 . Charges 25€. Prov. frais bail 900€ TTC.  Lanel Thomas Maréchal Melin, 14, rue de la Banque Chalon.    scp.ltmm-gerance@notaires.fr.  03.85.48.87.92. SIREN 301  763  000  44";"Location Locaux commerciaux Chalon sur saone CHALON CENTRE 71100";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/b6e99019-24a2-4c17-9252-009e1abefefc/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Saone-et-Loire/CHALON-SUR-SAONE/Location-Locaux-commerciaux-Chalon-sur-saone-CHALON-CENTRE-71100.html";"";""
"Iookaz";"1";"26/06/2014";"0c86d6bf-b2f0-43c8-bcda-940c2a9838fb";"ST MARCEL";"71380";"";"625";"Jolie maison F3, 74  m 2  sur terrain de 470  m 2 . Prov. frais bail  : 410€. Lanel Thomas Maréchal Melin, 14, rue de la Banque Chalon.    scp.ltmm-gerance@notaires.fr.  03.85.48.87.92. SIREN 301  763  000  44";"Location Maison St marcel 71380";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/6e38658e-3a58-4650-bc5d-4f7c1545d6c5/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/ST-MARCEL/Location-Maison-St-marcel-71380-MTQV.html";"";""
"Iookaz";"1";"26/06/2014";"6d5defff-96a8-4f14-961f-ae7bfc0ad6de";"Barisey La Cote";"54170";"";"795";"Grand pavillon moderne à louer dans les Cotes de Toul, à Barisey-la-Cote (5 mn de Colombey, 15 mn de Toul, 10 mn de l'autoroute vers Nancy) :point virgule: Il vous offre un séjour lumineux ouvrant sur terrasse, une cuisine équipée, 4 chambres, salle de bains et WC séparé :point virgule: grand garage :point virgule: joli jardin clos :point virgule: Situé dans un joli village du vignoble toulois, avec toutes commodités à proximité :point virgule: Sur LIBERTYHOME.FR vous trouverez tous les détails et photos complémentaires de cette offre.. Référence annonceur : 4179, Frais d'agence : 596 €";"BARISEY LA COTE (COTES DE TOUL)";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/acf7fcc6-bb4a-4b64-94a3-22014de14c5a/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Barisey-La-Cote/BARISEY-LA-COTE-(COTES-DE-TOUL).html";"";""
"Iookaz";"1";"26/06/2014";"54590134-0a5a-4947-9c5d-054753178d60";"Lyon";"69001";"";"480";"LYON01 495 EuroCC STUDIO MEUBLE EN BON ETAT DE 21M 2 KITCH EQUIPEE SEJOUR PX COMMERCES  ML 0481070712 FR 195 Euro BAIL 120 Euro      - mis a jour le 24/06/14 - loyer hors charges - DPE en cours. Référence annonceur : 69-9103-14";"Studio";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/cc2e1ccc-49f7-422f-af72-903dd9ffcbdf/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Lyon/Studio-UJFJ.html";"";""
"Iookaz";"1";"26/06/2014";"88eec799-ebd1-4b6b-9976-aca89a3222a9";"Lyon";"69007";"";"420";"LYON07 440 EuroCC T1 DE 24M 2 EN BON ETAT  CUISINE EQUIPEE PIECE A VIVRE DIGICODE  PX METRO COMMERCES ML 0481070712 FR 195 Euro BAIL 120 Euro      - mis a jour le 24/06/14 - loyer hors charges - DPE en cours. Référence annonceur : 69-9102-14";"T1";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/a46336ef-aae1-481e-8072-fab371a74609/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Lyon/T1-IYEW.html";"";""
"Iookaz";"1";"26/06/2014";"2a889007-85f6-4d71-b10d-1f5c0a948f42";"Saint Genis Laval";"69230";"";"297";"Saint Genis Centre, au calme dans un immeuble neuf, studio de 20M² en rez-de-jardin comprenant entrée, coin cuisine ouvert sur pièce principale donnant sur jardin privatif de 28 M², et salle d'eau avec wc.. Référence annonceur : 0237-000036-2, Prix charges : 30 €/mois, Frais d'agence : 269,13 €";"appartement";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/bc86ff42-c519-470d-b290-911499bea479/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Saint-Genis-Laval/appartement-WHLM.html";"";""
"Iookaz";"1";"26/06/2014";"c9b5965b-c073-459d-a03f-6beb2407f226";"Nilvange";"57240";"";"500";"A Nilvange, rue Lucien Noirot, appartement de type F2 au 2ème étage, comprenant un coin cuisine ouvert sur le séjour, 1 chambre, une salle de bains, un wc, une cave et un parking commun.  Disponible de suite.. Référence annonceur : 02137_2373, Prix charges : 20 €/mois, Frais d'agence : 480 €";"T2";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/8e450069-6d7a-42e0-b043-8abc73855a7b/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Nilvange/T2.html";"";""
"Iookaz";"1";"26/06/2014";"6d2920e7-f9a7-43d9-90c6-c96da9e36ffe";"Nuits Saint Georges";"21700";"";"507";"Nuits St Georges, loue T3 avec 2 chambres, cuisine ouverte sur séjour, cave et parking. Libre le 25/09/14 Loyer : 450€- Ch: 57€ - F.A 453,60€  Classe énergétique D. Référence annonceur : 531la, Prix charges : 57 €/mois, Frais d'agence : 453 €";"T3";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/8b26b745-8c0b-477c-964c-755ee5612072/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Nuits-Saint-Georges/T3-LJVJ.html";"";""
"Iookaz";"1";"26/06/2014";"09e57d4d-475d-445a-8c42-f7668b1ee79a";"Lyon";"69007";"";"950";"1100 Euro CC LYON 7 EAU CHAUFFAGE INCLUS SUPERNE T3 DE 90M 2  EXPO EST OUEST 2 CHAMBRES SEJOUR 2 SALLE DE BAIN  PARKING BALCON ASCENSEUR  ML 0481070712 FR 195 Euro  WWWLESANNONCESDESPROPRIETAIRE.COM    - mis a jour le 24/06/14 - loyer hors charges. Référence annonceur : 69-1085-14";"T3";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/d4ce80aa-ae5f-4279-9d28-a0567628db2b/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Lyon/T3-GGSL.html";"";""
"Iookaz";"1";"26/06/2014";"020d6c14-ddd5-446e-a90f-335f339ff01a";"Caluire Et Cuire";"69300";"";"520";"CALUIRE CUIRE 520 EuroHC T1 BIS DE 48M 2 BELLE VUE SUR LE RHON CUISINE SEJOUR + 1 ALCOVE CHF GAZ RANGEMENTS  PX COMMODITES ML 0481070712 FR 195 Euro      - mis a jour le 24/06/14 - loyer hors charges. Référence annonceur : 69-9096-14";"T2";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/e883c598-1a02-4bae-8f45-feb24c9f1214/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Caluire-Et-Cuire/T2-WNFU.html";"";""
"Iookaz";"1";"26/06/2014";"74bf8035-b38d-4a41-8857-ca70de0a7438";"Lyon";"69003";"";"460";"LYON03 PART DIEU 480 EuroCC STUDIO EN BON ETAT  ENTREE CUISINE PIECE A VIVRE  PX METRO ML 0481070712 FR 195 Euro +BAIL 120 Euro      - mis a jour le 24/06/14 - loyer hors charges - DPE en cours. Référence annonceur : 69-9100-14";"T2";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/93edc1ba-3581-4d04-b556-876d3547dcd8/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Lyon/T2-GWFJ.html";"";""
"Iookaz";"1";"26/06/2014";"3799baa5-33b9-4fe2-8fa6-2fb961fe7042";"Dijon";"21000";"";"659";"A louer type 3, quartier St Michel, trÃ&#353:point virgule:s bel appartement ancien rÃ©novÃ©, beaux volumes, grand sÃ©jour-salon, jolie cuisine amÃ©nagÃ©e, salle de bains, wc, une chambre,Chauffage gaz individuel. Référence annonceur : PA3058, Prix charges : 44 €/mois, Frais d'agence : 776,73 €";"TYPE 3 - DIJON CENTRE VILLE";"";"";"http://www.iookaz.com/static/images/c91daa22-62d8-4267-bd76-299130c2dbe3/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Dijon/TYPE-3-DIJON-CENTRE-VILLE.html";"";""
"Iookaz";"1";"26/06/2014";"81a8b45c-3f9f-4d1e-b71f-f4256faffea1";"Lyon";"69005";"";"650";"LYON05 ST JEAN  650 EuroHC STUDIO NEUF DE 20M 2 MEUBLE KITCH EQUIPEE SEJOUR + MEZZANINE  A VOIR ABSOLUMENT ML 0481070712FR 195 Euro      - mis a jour le 24/06/14 - loyer hors charges. Référence annonceur : 69-1354-14";"Studio";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/ca72c6d1-f3aa-4c6f-8540-0159de3cdf22/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Lyon/Studio-PZHR.html";"";""
"Iookaz";"1";"26/06/2014";"93bbb265-ec41-4e89-9675-cf71763911a2";"Beaune";"21200";"";"472";"Beaune dans Résidence Les Vignes d'Or loue T2 de 39 m² avec gardien,piscine, balcon et places de parking. Loyer : 435.18€   Ch : 37€   FA : 438.66 €. Référence annonceur : 227la, Prix charges : 37 €/mois, Frais d'agence : 438 €";"T2";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/5887488c-3589-44c8-aac0-952b1869d0b0/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Beaune/T2-GSCW.html";"";""
"Iookaz";"1";"26/06/2014";"b6e02190-3d4c-448c-a210-3f380ae66428";"Villeurbanne";"69100";"";"400";"VILLEURBANNE GRATTE CIEL 520 EuroTCC [EAUX+CHF] STUDIO DE 30M 2 EN BON ETAT CUISINE SEJOUR DOUBLE VITRAGE RGTS  LIBRE EN AOUT ML 0481070712 FR 195 + 40 Euro FR DE DOSSIER      - mis a jour le 24/06/14 - loyer hors charges. Référence annonceur : 69-1225-14";"Studio";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/074fdba2-7e75-48a3-944d-4a4eba3cadbc/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Villeurbanne/Studio-LDWI.html";"";""
"Iookaz";"1";"26/06/2014";"a75c2a53-43f4-46ba-9200-604914baf1ad";"GERGY";"71590";"";"590";"Maison, route d'Allerey, rénovée, mitoyenne, env. 127  m 2 , séj., 3 chbres, gge, cave, cour commune, chauf. ind. gaz. Libre. DG 590€, prov. hon. 433€. SCP Canova-Jeannin-Creuzet. 03.85.90.07.61.   scp.cjc.gerance@notaires.fr";"Location Maison Gergy 71590";"PROFESSIONNEL";"";"http://www.iookaz.com/static/images/7e357382-8978-4f98-a472-62fc9de76418/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Saone-et-Loire/GERGY/Location-Maison-Gergy-71590-TCPJ.html";"";""
"Iookaz";"1";"26/06/2014";"c9661255-c6ae-486d-ab6a-39f0776268fe";"Vitry Sur Orne";"57120";"";"375";"14 RUE DE GANDRANGE : Bel et grand F1bis, entrée, cuisine, chambre et salle de bains. Chauffage individuel gaz. Disponible de suite. Classe Energie : D  Loyer:  350 Euros + charges : 25 Euros. Référence annonceur : 00464_01, Prix charges : 25 €/mois, Frais d'agence : 350 €";"T1 bis";"";"";"http://www.iookaz.com/static/images/022d31d8-2da3-47c7-9577-ea1ba095ede0/IOO_01/photo.jpg";"http://www.iookaz.com/Annonce/Location/Vitry-Sur-Orne/T1-bis.html";"";""
