"Wannonce";"1";"08/06/2015";"21166122";"Montfort";"35160";"";"";"Proche commerces, Appartement T3 de 81 m² au 4ème avec ascenseur : entrée avec placard, dressing, séjour-salon, cuisine américaine équipée, 2 chambres, salle de bains, wc - Loggia - Cave - Garage. Libre. Loyer 520 ? - Charges 55 ? - Dépôt de garantie 520 ? - Honoraires locataire 450 ?. :saut paragraphe: :saut paragraphe:Référence du bien : 60513 :saut paragraphe:Quartier : Non communiqué :saut paragraphe:Etage : 4 :saut paragraphe:Nombre de chambres : 2 :saut paragraphe:Nombre de WC : 1 :saut paragraphe:Nombre de salles de bain : 1 :saut paragraphe:Surface : 75 m2 :saut paragraphe:Surface du séjour : 23 m2 :saut paragraphe:Type de stationnement : garage :saut paragraphe:Nombre de stationnements : 1 :saut paragraphe:Performance énergétique (DPE) : E :saut paragraphe:Valeur de la consommation DPE : 280 kWhEP/m2.an :saut paragraphe:Émission de gaz à effet de serre (GES) : C :saut paragraphe:Valeur de la consommation GES : 16 kgeqCO2/m2.an :saut paragraphe:Chauffage : Type : individuel - Énergie : électricité :saut paragraphe:Type de chauffage : individuel :saut paragraphe:Énergie du chauffage : électricité :saut paragraphe:Cuisine : américaine :saut paragraphe:Type de mandat d'agence : simple :saut paragraphe:Loyer : 520 € :saut paragraphe:Charges : 55 € :saut paragraphe:Dépôt de garantie : 520 € :saut paragraphe:Frais d'agence : 416 €  ";"";"Professionnel";"";"";"http://www.wannonce.com/annonce/grand-t-proche-commodites-21166122.htm?pa=fr&z2=&z3=2&z4=&z5=1&z6=&fraich=&zok=1&z1=0";"";""
"Wannonce";"1";"08/06/2015";"21166121";"Rennes";"35000";"";"";"Appartement comprenant : Entrée, cuisine, grande chambre, dégagement avec placard, salle de bains avec wc Libre Loyer 380 ? Charges 80 ? (eau + chauffage compris) Dépôt de garantie 380 ? Honoraires locataire 319 ? :saut paragraphe: :saut paragraphe:Référence du bien : 9483 :saut paragraphe:Quartier : Non communiqué :saut paragraphe:Etage : 8 :saut paragraphe:Nombre de chambres : 1 :saut paragraphe:Nombre de salles de bain : 1 :saut paragraphe:Surface : 33 m2 :saut paragraphe:Performance énergétique (DPE) : D :saut paragraphe:Valeur de la consommation DPE : 194 kWhEP/m2.an :saut paragraphe:Émission de gaz à effet de serre (GES) : D :saut paragraphe:Valeur de la consommation GES : 23 kgeqCO2/m2.an :saut paragraphe:Chauffage : Type : collectif :saut paragraphe:Type de chauffage : collectif :saut paragraphe:Cuisine : séparée :saut paragraphe:Type de mandat d'agence : simple :saut paragraphe:Loyer : 380 € :saut paragraphe:Charges : 80 € :saut paragraphe:Dépôt de garantie : 380 € :saut paragraphe:Frais d'agence : 318 €  ";"";"Professionnel";"";"";"http://www.wannonce.com/annonce/t1-bis-expose-est-21166121.htm?pa=fr&z2=&z3=2&z4=&z5=1&z6=&fraich=&zok=1&z1=0";"";""
"Wannonce";"1";"08/06/2015";"21165944";"Rochefort";"17300";"";"";"Studio meublé au 1°étage d'environ 25 m² comprenant pièce de vie avec coin cuisine américaine, aménagée et équipée (four, plaque, frigo) coin nuit avec grand lit, tv, salle d'eau/wc. :saut paragraphe:Disponiblele 31 Juillet 2015. :saut paragraphe:Loyer : 342, 00 ? - Charges : 20, 00 ? (eau, communs) :saut paragraphe:Dépôt de garantie : 684.00 ? :saut paragraphe:FA : 204, 00 ? + 76 ? cout état des lieux :saut paragraphe: :saut paragraphe:Référence du bien : 00494_0388 :saut paragraphe:Etage : 1 :saut paragraphe:Nombre de chambres : 1 :saut paragraphe:Nombre de salles de bain : 1 :saut paragraphe:Surface : 25 m2 :saut paragraphe:Performance énergétique (DPE) : D :saut paragraphe:Valeur de la consommation DPE : 195 kWhEP/m2.an :saut paragraphe:Émission de gaz à effet de serre (GES) : B :saut paragraphe:Valeur de la consommation GES : 8 kgeqCO2/m2.an :saut paragraphe:Chauffage : Type : individuel - Énergie : électricité :saut paragraphe:Type de chauffage : individuel :saut paragraphe:Énergie du chauffage : électricité :saut paragraphe:Cuisine : américaine :saut paragraphe:Type de mandat d'agence : exclusif :saut paragraphe:Loyer : 342 € :saut paragraphe:Charges : 20 € :saut paragraphe:Dépôt de garantie : 684 € :saut paragraphe:Frais d'agence : 280 €  ";"";"Professionnel";"";"";"http://www.wannonce.com/annonce/studio-21165944.htm?pa=fr&z2=&z3=2&z4=&z5=1&z6=&fraich=&zok=1&z1=0";"";""
"Wannonce";"1";"08/06/2015";"21165943";"Rochefort";"17300";"";"";"Rochefort Résidence Récente . :saut paragraphe:Appartement T2 de 40 m² au RDC dans résidence sécurisée comprenant : entrée, séjour avec cuisine aménagée, chambre avec placard, salle de bains, wc,  place de parking, jardinet. :saut paragraphe:Disponible le 04/08/2015. :saut paragraphe:Loyer: 420 Euros+ 25.00 ? de charges (eau + entretien et edf communs) :saut paragraphe:Dépôt de garantie: 420 ? + 60.00 ? BIP (entrée du parking) :saut paragraphe:F.A: 320.00 ? + 120.00 ? Etat des lieux :saut paragraphe: :saut paragraphe:Référence du bien : 00665_0000230520 :saut paragraphe:Nombre de chambres : 1 :saut paragraphe:Nombre de salles de bain : 1 :saut paragraphe:Surface : 40 m2 :saut paragraphe:Surface du séjour : 20 m2 :saut paragraphe:Type de stationnement : extérieur :saut paragraphe:Nombre de stationnements : 1 :saut paragraphe:Performance énergétique (DPE) : D :saut paragraphe:Valeur de la consommation DPE : 194 kWhEP/m2.an :saut paragraphe:Émission de gaz à effet de serre (GES) : B :saut paragraphe:Valeur de la consommation GES : 9 kgeqCO2/m2.an :saut paragraphe:Chauffage : Type : individuel - Énergie : électricité :saut paragraphe:Type de chauffage : individuel :saut paragraphe:Énergie du chauffage : électricité :saut paragraphe:Cuisine : américaine :saut paragraphe:Type de mandat d'agence : simple :saut paragraphe:Loyer : 420 € :saut paragraphe:Charges : 25 € :saut paragraphe:Dépôt de garantie : 420 € :saut paragraphe:Frais d'agence : 440 €  ";"";"Professionnel";"";"";"http://www.wannonce.com/annonce/t2-21165943.htm?pa=fr&z2=&z3=2&z4=&z5=1&z6=&fraich=&zok=1&z1=0";"";""
"Wannonce";"1";"08/06/2015";"21165936";"Rochefort";"17300";"";"";"Exceptionnel dans Rochefort Centre, très bel appartement  traversant T5 d'environ 160 m²  au 1er étage et dernier étage avec ascenseur    comprenant 3 grandes chambres dont une avec grands placards, un bureau de 15 m² avec mezzanine, cuisine aménagée et équipée. pièce de vie de plus de 45 m² orientée plein sud :saut paragraphe:Chauffage au gaz :saut paragraphe:Libre début juillet :saut paragraphe:Honoraires : 800.00 ? + 150.00 ? Etat des lieux :saut paragraphe: :saut paragraphe:Référence du bien : 01091_04062015 :saut paragraphe:Nombre de chambres : 4 :saut paragraphe:Nombre de salles de bain : 1 :saut paragraphe:Surface : 161 m2 :saut paragraphe:Surface du séjour : 46 m2 :saut paragraphe:Performance énergétique (DPE) : B :saut paragraphe:Valeur de la consommation DPE : 69.8 kWhEP/m2.an :saut paragraphe:Émission de gaz à effet de serre (GES) : C :saut paragraphe:Valeur de la consommation GES : 16.3 kgeqCO2/m2.an :saut paragraphe:Chauffage : Type : individuel - Énergie : gaz :saut paragraphe:Type de chauffage : individuel :saut paragraphe:Énergie du chauffage : gaz :saut paragraphe:Cuisine : aménagée :saut paragraphe:Loyer : 874 € :saut paragraphe:Charges : 79 € :saut paragraphe:Dépôt de garantie : 874 € :saut paragraphe:Frais d'agence : 950 €  ";"";"Professionnel";"";"";"http://www.wannonce.com/annonce/t5-21165936.htm?pa=fr&z2=&z3=2&z4=&z5=1&z6=&fraich=&zok=1&z1=0";"";""
"Wannonce";"1";"08/06/2015";"21165931";"Lille";"59000";"";"";"Location Appartement 2 pièces Lille Vauban RUE COLBERT : :saut paragraphe:Notre agence vous propose à la location un type 2 de 28 m² bien configuré, séjour lumineux, coin kitchenette, salle de bain avec wc, chambre sur l'arrière. A deux pas de la Catho, Disponible le 10 juin 2015. :saut paragraphe:Loyer 520 euros + 30 euros soit un total de 550 euros. :saut paragraphe:Honoraires part locataire 364 euros. :saut paragraphe: :saut paragraphe:Référence du bien : 221p :saut paragraphe:Quartier : LILLE VAUBAN :saut paragraphe:Année de construction : 1930 :saut paragraphe:Nombre de chambres : 1 :saut paragraphe:Nombre de WC : 1 :saut paragraphe:Nombre de salles de bain : 1 :saut paragraphe:Surface : 28 m2 :saut paragraphe:Chauffage : Type : individuel - Énergie : électricité :saut paragraphe:Type de chauffage : individuel :saut paragraphe:Énergie du chauffage : électricité :saut paragraphe:Cuisine : coin cuisine :saut paragraphe:Vue : Non :saut paragraphe:Type de mandat d'agence : simple :saut paragraphe:Loyer : 520 € :saut paragraphe:Charges : 30 € :saut paragraphe:Dépôt de garantie : 520 € :saut paragraphe:Frais d'agence : 364 €  ";"";"Professionnel";"";"";"http://www.wannonce.com/annonce/type-2-lille-vauban-la-catho-21165931.htm?pa=fr&z2=&z3=2&z4=&z5=1&z6=&fraich=&zok=1&z1=0";"";""
"Wannonce";"1";"08/06/2015";"21165925";"Lille";"59000";"";"";"Appartement Studio avec Chauffage plus eau froide et chaude compris dans les charges,  comprenant une pièce principale parquetée avec kitchenette équipée d'un réfrigérateur, plaques de cuisson électrique, une salle de bains avec douche, lavabo, wc. Possibilité de branchement de machine à laver. Studio Très lumineux expo Sud. Libre de suite. Loyer 380.? + 40.? de charges soit 420.? charges comprises. Honoraires part locataire 231.40.euros TTC. :saut paragraphe: :saut paragraphe:Référence du bien : 146zzo :saut paragraphe:Quartier : LILLE SEBASTOPOL :saut paragraphe:Année de construction : 1900 :saut paragraphe:Nombre de WC : 1 :saut paragraphe:Nombre de salles de bain : 1 :saut paragraphe:Surface : 17 m2 :saut paragraphe:Performance énergétique (DPE) : E :saut paragraphe:Valeur de la consommation DPE : 240 kWhEP/m2.an :saut paragraphe:Émission de gaz à effet de serre (GES) : F :saut paragraphe:Valeur de la consommation GES : 56 kgeqCO2/m2.an :saut paragraphe:Chauffage : Type : collectif - Énergie : gaz :saut paragraphe:Type de chauffage : collectif :saut paragraphe:Énergie du chauffage : gaz :saut paragraphe:Cuisine : coin cuisine :saut paragraphe:Vue : Non :saut paragraphe:Type de mandat d'agence : simple :saut paragraphe:Loyer : 380 € :saut paragraphe:Charges : 40 € :saut paragraphe:Dépôt de garantie : 380 € :saut paragraphe:Frais d'agence : 231 €  ";"";"Professionnel";"";"";"http://www.wannonce.com/annonce/lille-sebastopol-21165925.htm?pa=fr&z2=&z3=2&z4=&z5=1&z6=&fraich=&zok=1&z1=0";"";""
"Wannonce";"1";"08/06/2015";"21165924";"Lille";"59000";"";"";"Location appartement 1 pièces SEBASTOPOL :saut paragraphe:Notre agence vous propose à la location cet appartement Studio, situé dans un immeuble ancien. L'appartement comprend une entrée avec placard et Kitchenette équipée, un séjour parqueté avec cheminée ancienne et placards de rangements, une salle de bain avec douche et lavabo plus WC. Chauffage, eau froide et chaude collectives inclus dans les charges. Vous trouverez à proximité de nombreux commerces, des transports en commun (Métro République et Gambetta à proximité).  Disponible. Loyer 390. euros + 105 de charges soit un total de 495.euros charges comprises. Honoraires part locataire 378.30 .euros TTC. :saut paragraphe: :saut paragraphe:Référence du bien : 194zd :saut paragraphe:Quartier : LILLE SEBASTOPOL :saut paragraphe:Année de construction : 1900 :saut paragraphe:Nombre de WC : 1 :saut paragraphe:Nombre de salles de bain : 1 :saut paragraphe:Surface : 29 m2 :saut paragraphe:Performance énergétique (DPE) : E :saut paragraphe:Valeur de la consommation DPE : 320 kWhEP/m2.an :saut paragraphe:Émission de gaz à effet de serre (GES) : F :saut paragraphe:Valeur de la consommation GES : 75 kgeqCO2/m2.an :saut paragraphe:Chauffage : Type : collectif - Énergie : gaz :saut paragraphe:Type de chauffage : collectif :saut paragraphe:Énergie du chauffage : gaz :saut paragraphe:Vue : Non :saut paragraphe:Type de mandat d'agence : simple :saut paragraphe:Loyer : 390 € :saut paragraphe:Charges : 105 € :saut paragraphe:Dépôt de garantie : 390 € :saut paragraphe:Frais d'agence : 378 €  ";"";"Professionnel";"";"";"http://www.wannonce.com/annonce/appartement-1-piece-lille-sebastopol-21165924.htm?pa=fr&z2=&z3=2&z4=&z5=1&z6=&fraich=&zok=1&z1=0";"";""
"Wannonce";"1";"08/06/2015";"21165923";"Lille";"59000";"";"";"Location Appartement 5 pièces Lille Vauban :  :saut paragraphe:Rue Roland : appartement type 5 entièrement meublé, situé au 5ème étage d'une résidence avec ascenseur, beau séjour donnant sur balcon, cuisine équipée, 4 chambres, nombreux placards, sdb, wc séparé, possibilité d'une place de parking en plus du prix. :saut paragraphe:Idéal colocation. :saut paragraphe:Loyer 1740 euros + 160 euros de charges soit un total de 1 900 euros. :saut paragraphe:Les charges comprennent l'eau froide et chaude, le chauffage, la TEOM, l'ascenseur, les parties communes. :saut paragraphe:Disponible le 1er juin 2015. :saut paragraphe:Honoraires part locataire 950 euros. :saut paragraphe: :saut paragraphe:Référence du bien : 149l :saut paragraphe:Quartier : LILLE VAUBAN :saut paragraphe:Année de construction : 1970 :saut paragraphe:Nombre de chambres : 4 :saut paragraphe:Nombre de WC : 1 :saut paragraphe:Nombre de salles de bain : 1 :saut paragraphe:Surface : 80 m2 :saut paragraphe:Performance énergétique (DPE) : D :saut paragraphe:Valeur de la consommation DPE : 203 kWhEP/m2.an :saut paragraphe:Émission de gaz à effet de serre (GES) : E :saut paragraphe:Valeur de la consommation GES : 47 kgeqCO2/m2.an :saut paragraphe:Chauffage : Type : collectif - Énergie : gaz :saut paragraphe:Type de chauffage : collectif :saut paragraphe:Énergie du chauffage : gaz :saut paragraphe:Cuisine : équipée :saut paragraphe:Vue : Non :saut paragraphe:Type de mandat d'agence : simple :saut paragraphe:Loyer : 1.740 € :saut paragraphe:Charges : 160 € :saut paragraphe:Dépôt de garantie : 1.740 € :saut paragraphe:Frais d'agence : 950 €  ";"";"Professionnel";"";"";"http://www.wannonce.com/annonce/lille-vauban-5-pieces-colocation-21165923.htm?pa=fr&z2=&z3=2&z4=&z5=1&z6=&fraich=&zok=1&z1=0";"";""
"Wannonce";"1";"08/06/2015";"21165922";"Lille";"59000";"";"";"Location appartement 1 pièce Lille VAUBAN :  :saut paragraphe:L'agence étude immo de Lille vous propose à la location ce bel appartement Meublé de 27.m²  à 2 minutes de la Catho, Kitchenette équipée, séjour, placard de rangement, salle de bains avec lavabo et douche, WC. Appartement Lumineux. Loyer  434.?. + 56.? de charges soit 490.? charges comprises. Honoraires part locataire 351.euros TTC. DISPONIBLE DE SUITE. :saut paragraphe: :saut paragraphe:Référence du bien : 212p :saut paragraphe:Quartier : LILLE VAUBAN :saut paragraphe:Nombre de WC : 1 :saut paragraphe:Nombre de salles de bain : 1 :saut paragraphe:Surface : 27 m2 :saut paragraphe:Performance énergétique (DPE) : E :saut paragraphe:Valeur de la consommation DPE : 329 kWhEP/m2.an :saut paragraphe:Émission de gaz à effet de serre (GES) : C :saut paragraphe:Valeur de la consommation GES : 17 kgeqCO2/m2.an :saut paragraphe:Chauffage : Type : individuel - Énergie : électricité :saut paragraphe:Type de chauffage : individuel :saut paragraphe:Énergie du chauffage : électricité :saut paragraphe:Vue : Non :saut paragraphe:Type de mandat d'agence : simple :saut paragraphe:Loyer : 434 € :saut paragraphe:Charges : 56 € :saut paragraphe:Dépôt de garantie : 434 € :saut paragraphe:Frais d'agence : 351 €  ";"";"Professionnel";"";"";"http://www.wannonce.com/annonce/location-appartement-1-piece-lille-vauban--21165922.htm?pa=fr&z2=&z3=2&z4=&z5=1&z6=&fraich=&zok=1&z1=0";"";""
