"EuroSud";"1";"07/06/2015";"2781274CX1";"Marseille";"13004";"T2";"443";"T2 38M² DANS IMMEUBLE ANCIENTres bon état (en cours de rénovation) dans le calme absolu et à 5 minutes du métro chartreux et tous commerces!CONTACTEZ LE 04.91.1";":saut ligne::saut paragraphe:        Location 2 pièces - Marseille 4 (13) - 443 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-2pieces/Marseille/2781274CX1";"";""
"EuroSud";"1";"25/05/2015";"2772359CX1";"Marseille";"13008";"";"100";" GARAGES Parking dans immeuble : 24, avenue du Prado. Loyer mensuel : 125 + charges Box Garage à la location";":saut ligne::saut paragraphe:        Location Parking garage - Marseille 8 (13) - 100 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-Parkinggarage/Marseille/2772359CX1";"";""
"EuroSud";"1";"23/05/2015";"2772372CX1";"Marseille";"13005";"T3";"700";"T3 Baille 5ème - D. Loy 700 + 39 - Hono 604 BTB Tél 04.91.48.59.58";":saut ligne::saut paragraphe:        Location 3 pièces - Marseille 5 (13) - 700 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-3pieces/Marseille/2772372CX1";"";""
"EuroSud";"1";"07/06/2015";"2738623CX1";"Aix-en-Provence";"13090";"Studio";"605";"LOCATION APPARTEMENT VIDE A 15 MINUTES A PIED DU CENTRE VILLE D'AIX EN PROVENCE DANS LE QUARTIER CALME DES FACULTES ET PROCHE DE L'INSTITUT UNIVERSITAIRE TECHNO";":saut ligne::saut paragraphe:        Location Studio - 1 pièce - Aix-en-Provence (13) - 605 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/03/15/photo_2738623_1.jpg";"http://immo.nicematin.com/annonce/Location-Studio-1piece/Aix-en-Provence/2738623CX1";"";""
"EuroSud";"1";"06/06/2015";"2715027CX1";"Cannes";"06";"T3";"1650";"A quelques mètres des plages, en seconde ligne, derrière la Croisette, secteur Palm Beach, appartement traversant d'environ 80m² situé dans une petite coproprié";":saut ligne::saut paragraphe:        Location 3 pièces - Cannes (06) - 1 650 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/01/24/photo_2715027_1.jpg";"http://immo.nicematin.com/annonce/Location-3pieces/Cannes/2715027CX1";"";""
"EuroSud";"1";"25/05/2015";"2772419CX1";"Marseille";"13007";"";"1600";"T4 Plage des Catalans 7è. Immeuble standg, 7è étge, asc, superbe Appart traversant 105m2 + terrasse 18m2, cuis équip Luxe, suite parent, SdB + 2 chbres, SdE, dr";":saut ligne::saut paragraphe:        Location 4 pièces et plus - Marseille 7 (13) - 1 600 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-4piecesetplus/Marseille/2772419CX1";"";""
"EuroSud";"1";"25/05/2015";"2772797CX1";"";"";"";"";" PLAINE DE PERI LOUE studio meublé à l'année, 500 EUROS / mois + 1 mois de caution. DPE : NC. PART TEL 06.11.50.07.81. ";":saut ligne::saut paragraphe:        Location - Peri (20)";"";"";"";"http://immo.nicematin.com/annonce/Offre-Location/Peri/2772797CX1";"";""
"EuroSud";"1";"25/05/2015";"2772791CX1";"Bastia";"20";"Studio";"";" LUCCIANA LOUE studio 29m 2 meublé climatisé cave parking 530€ + 1 mois caution. PARTICULIER Tèl.06.76.48.11.65 DPE :NC.";":saut ligne::saut paragraphe:        Location Studio - 1 pièce - Bastia (20)";"";"";"";"http://immo.nicematin.com/annonce/Location-Studio-1piece/Bastia/2772791CX1";"";""
"EuroSud";"1";"07/06/2015";"2774636CX1";"Marseille";"13009";"";"880";"A SAISIR DANS RESIDENCE FERMEE AVEC PORTAILDans résidence calme et sécurisée, découvrez un T4 avec un aménagement concis et optimal. Cuisine aménagée, loggia, n";":saut ligne::saut paragraphe:        Location 4 pièces et plus - Marseille 9 (13) - 880 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/05/22/photo_2774636_1.jpg";"http://immo.nicematin.com/annonce/Location-4piecesetplus/Marseille/2774636CX1";"";""
"EuroSud";"1";"";"2773328CX1";"";"";"";"";"";"";"";"";"";"http://immo.nicematin.com/annonce/Location-3pieces/2773328CX1";"";""
"EuroSud";"1";"06/06/2015";"2764706CX1";"Antibes";"06";"T2";"980";"Appartement de 49m² en dernier étage dans une résidence fermée composé d'un séjour avec cuisine entièrement équipée ouverte, chambre avec placard, Sdd avec wc, ";":saut ligne::saut paragraphe:        Location 2 pièces - Antibes (06) - 980 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/05/01/photo_2764706_1.jpg";"http://immo.nicematin.com/annonce/Location-2pieces/Antibes/2764706CX1";"";""
"EuroSud";"1";"07/06/2015";"2781273CX1";"Marseille";"13004";"T2";"443";"COEUR DES CHARTREUX Type 2 dans immeuble marseillais trés calme b.expo traversant 2 ième étage idéal jeune couple PLAIRA CL ENERG Eloyer: 422e + 35e de charges";":saut ligne::saut paragraphe:        Location 2 pièces - Marseille 4 (13) - 443 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-2pieces/Marseille/2781273CX1";"";""
"EuroSud";"1";"23/05/2015";"2772368CX1";"Marseille";"13001";"T3";"635";"T3 Réformés 1er 635 + 115 Hono : 574 D BTB Tél 04.91.48.59.58";":saut ligne::saut paragraphe:        Location 3 pièces - Marseille 1 (13) - 635 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-3pieces/Marseille/2772368CX1";"";""
"EuroSud";"1";"06/06/2015";"2760621CX1";"Cannes La Bocca";"06";"T3";"900";"Dans une résidence fermée, proche des commerces de proximité, bon état général pour ce 3P traversant composé d'un hall d'entrée, séjour, cuisine indépendante éq";":saut ligne::saut paragraphe:        Location 3 pièces - Cannes La Bocca (06) - 900 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/04/23/photo_2760621_1.jpg";"http://immo.nicematin.com/annonce/Location-3pieces/CannesLaBocca/2760621CX1";"";""
"EuroSud";"1";"23/05/2015";"2772364CX1";"Marseille";"13008";"";"1000";"T4 Prado Parc 8è 1.000 + 215 Hono : 864 D BTB Tél 04.91.48.59.58";":saut ligne::saut paragraphe:        Location 4 pièces et plus - Marseille 8 (13) - 1 000 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-4piecesetplus/Marseille/2772364CX1";"";""
"EuroSud";"1";"07/06/2015";"2768162CX1";"Marseille";"13005";"Studio";"440";"STUDIO MEUBLE TIMONE - IMMEUBLE RECENT STANDINGtype 1 loué meublé au calme avec tout confort. Proximité commerce et fac de medecine.loyer 410e + 30e chargesHON ";":saut ligne::saut paragraphe:        Location Studio - 1 pièce - Marseille 5 (13) - 440 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/05/08/photo_2768162_1.jpg";"http://immo.nicematin.com/annonce/Location-Studio-1piece/Marseille/2768162CX1";"";""
"EuroSud";"1";"06/06/2015";"2445537CX1";"Nice";"06000";"T2";"695";"NICE CENTRE - RUE MASSENA. . En plein coeur de Ville et sur la Piétonne, proche des transports et des commerces, beau 2P comprenant un séjour, une cuisine ouver";":saut ligne::saut paragraphe:        Location 2 pièces - Nice (06) - 695 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2014/04/05/photo_2445537_1.jpg";"http://immo.nicematin.com/annonce/Location-2pieces/Nice/2445537CX1";"";""
"EuroSud";"1";"07/06/2015";"2733084CX1";"Aix-en-Provence";"13090";"T2";"554";"LOCATION APPARTEMENT VIDE AU COEUR DU CENTRE VILLE D'AIX EN PROVENCE AU CALME, ENTRE LE COURS SEXTIUS ET LA MAIRIE. IL S'AGIT D'UN TYPE 2 DE 25 M² AU 2E ETAGE D";":saut ligne::saut paragraphe:        Location 2 pièces - Aix-en-Provence (13) - 554 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/03/03/photo_2733084_1.jpg";"http://immo.nicematin.com/annonce/Location-2pieces/Aix-en-Provence/2733084CX1";"";""
"EuroSud";"1";"06/06/2015";"2753331CX1";"Nice";"06000";"T2";"895";"- LOCATION VIDE -- NICE OUEST - Corniche Fleurie -Dans bel immeuble année 802P 59 m² + terrasse 6m² + balcon au 4ème étage asc. Vue dégagée, très calme, ensolei";":saut ligne::saut paragraphe:        Location 2 pièces - Nice (06) - 895 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/04/09/photo_2753331_1.jpg";"http://immo.nicematin.com/annonce/Location-2pieces/Nice/2753331CX1";"";""
"EuroSud";"1";"07/06/2015";"2734968CX1";"Marseille";"13011";"T3";"595";"Dans une petite rue calme, avec vue direct sur collines, vous trouverez ce charmant T3 semi-recent au 3ièm étage avec une vue dégagée, un balcon bien exposé et ";":saut ligne::saut paragraphe:        Location 3 pièces - Marseille 11 (13) - 595 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/03/07/photo_2734968_1.jpg";"http://immo.nicematin.com/annonce/Location-3pieces/Marseille/2734968CX1";"";""
"EuroSud";"1";"07/06/2015";"2733580CX1";"Marseille";"13010";"T2";"630";"SUPERBE REZ DE CHAUSSEE DANS COPRO NEUVESitué dans la très calme résidence 'CAMPAGNE RIBEIRO' sur St Tronc, ce T2 très agrable et sécurisé comprend une cuisine ";":saut ligne::saut paragraphe:        Location 2 pièces - Marseille 10 (13) - 630 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/03/04/photo_2733580_1.jpg";"http://immo.nicematin.com/annonce/Location-2pieces/Marseille/2733580CX1";"";""
"EuroSud";"1";"06/06/2015";"2741771CX1";"Antibes";"06";"";"120";"SUR LES HAUTEURS D'ANTIBES un box fermé dans résidence sécurisée. .Frais agence : 120?Dépôt de garantie : 120?ORPI - WILSON IMMOBILIER - cabinetwilson@orpi.com ";":saut ligne::saut paragraphe:        Location Parking garage - Antibes (06) - 120 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/03/22/photo_2741771_1.jpg";"http://immo.nicematin.com/annonce/Location-Parkinggarage/Antibes/2741771CX1";"";""
"EuroSud";"1";"06/06/2015";"2752728CX1";"Antibes";"06";"T2";"845";"A deux pas de la Place de Gaulle, au calme beau 2 pièces en avant dernier étage avec balcons composé: une entrée avec séjour, cuisine indépendante, une chambre,";":saut ligne::saut paragraphe:        Location 2 pièces - Antibes (06) - 845 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/04/10/photo_2752728_1.jpg";"http://immo.nicematin.com/annonce/Location-2pieces/Antibes/2752728CX1";"";""
"EuroSud";"1";"07/06/2015";"2781270CX1";"Marseille";"13005";"T2";"690";"A 2 PAS DE LA TIMONEAppartement de type 2/3 dans immeuble semi recent 5 ieme ascenseur appartement d angle meublé balcon Possibilitée parking pour 80 e mois PLA";":saut ligne::saut paragraphe:        Location 2 pièces - Marseille 5 (13) - 690 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-2pieces/Marseille/2781270CX1";"";""
"EuroSud";"1";"07/06/2015";"2755385CX1";"Aix-en-Provence";"13090";"T2";"785";"LOCATION APPARTEMENT VIDE A 15 MN A PIED DU CENTRE VILLE DANS LE SECTEUR SUD D'AIX EN PROVENCE - QUARTIER DES COLLINES DE CUQUES PROCHE DE L'IUT ET DES FACS - R";":saut ligne::saut paragraphe:        Location 2 pièces - Aix-en-Provence (13) - 785 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/04/15/photo_2755385_1.jpg";"http://immo.nicematin.com/annonce/Location-2pieces/Aix-en-Provence/2755385CX1";"";""
"EuroSud";"1";"06/06/2015";"1989439CX1";"Antibes";"06";"T2";"700";"CENTRE ANTIBES GRAND 2 PIECES DE 50 M² AU 6 EME ETAGE AVEC ASCENSEUR -. CHAUFFAGE COLL. SE COMPOSE D UNE ENTREE- CHAMBRE - SALLE DE DOUCHE - WC - SEJOUR DONNA";":saut ligne::saut paragraphe:        Location 2 pièces - Antibes (06) - 700 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2013/09/04/photo_1989439_1.jpg";"http://immo.nicematin.com/annonce/Location-2pieces/Antibes/1989439CX1";"";""
"EuroSud";"1";"07/06/2015";"2781272CX1";"Allauch";"13";"T3";"770";"MAGINIFIQUE T3 ALLAUCH résidence GRANDE PLACEDans belle résidence calme et agéable, doucouvrez ce type 3 avec ses éspaces confortables, composé de 2 chambres, u";":saut ligne::saut paragraphe:        Location 3 pièces - Allauch (13) - 770 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-3pieces/Allauch/2781272CX1";"";""
"EuroSud";"1";"06/06/2015";"2738720CX1";"Nice";"06000";"Studio";"555";"Nice Fabron, dans une belle résidence avec gardien, piscine, tennis et espaces verts. Un studio vide au 1er étage comprenant une pièce principale avec un coin c";":saut ligne::saut paragraphe:        Location Studio - 1 pièce - Nice (06) - 555 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-Studio-1piece/Nice/2738720CX1";"";""
"EuroSud";"1";"06/06/2015";"2747099CX1";"Cannes";"06";"T2";"760";"2P situé dans une résidence sécurisée avec piscine et régisseur, composé d'un hall d'entrée avec placard de rangement, séjour avec cuisine équipée ouverte, cham";":saut ligne::saut paragraphe:        Location 2 pièces - Cannes (06) - 760 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/03/31/photo_2747099_1.jpg";"http://immo.nicematin.com/annonce/Location-2pieces/Cannes/2747099CX1";"";""
"EuroSud";"1";"07/06/2015";"2781271CX1";"Marseille";"13009";"T3";"675";"Appartement type 3 au 1/4 étage sans ascensceurHall et séjour de 20m² avec cuisine1 salle d'eau avec 1 WC2 chambres, sol carrelageCaveHONO LOC: 1 MOIS DE LOYER ";":saut ligne::saut paragraphe:        Location 3 pièces - Marseille 9 (13) - 675 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-3pieces/Marseille/2781271CX1";"";""
"EuroSud";"1";"06/06/2015";"2783261CX1";"Mougins";"06";"Villa";"7000";"Belle villa de 400m², meublée, en excellent état général, édifiée de 3 niveaux, sur un terrain de 2200m² avec piscine. Double séjour, cuisine indépendante, une ";":saut ligne::saut paragraphe:        Location Villa - Mougins (06) - 7 000 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-Villa/Mougins/2783261CX1";"";""
"EuroSud";"1";"07/06/2015";"2553870CX1";"Marseille";"13009";"T2";"755";"13009 MARSEILLE T2 Dernier étage Terrasse eau et Garage inclus T.B.E Loyer: 670 ? hc Frais bail: 135 ? - Toutes nos annonces sur gitimmo.fr -. FA 390?.GIT'IM";":saut ligne::saut paragraphe:        Location 2 pièces - Marseille 9 (13) - 755 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-2pieces/Marseille/2553870CX1";"";""
"EuroSud";"1";"07/06/2015";"2782263CX1";"Marseille";"13009";"T3";"665";"T3 LA PAULINE 3° ETAGE BON ETAT GENERALloyer: 651.3e + 65e de chargesHONO LOC: 645e si paiement comptant ou 12X 59.75Loyer indiqué charges comprisesFrais agence";":saut ligne::saut paragraphe:        Location 3 pièces - Marseille 9 (13) - 665 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-3pieces/Marseille/2782263CX1";"";""
"EuroSud";"1";"06/06/2015";"2781842CX1";"Nice";"06000";"T3";"1200";"Nice ouest, proximité du Bd Napoleon III, au dernier étage d'un immeuble de standing , 3 pièces 70 m2 meublé. Séjour ensoleillé, deux chambres au calme, cuisin";":saut ligne::saut paragraphe:        Location 3 pièces - Nice (06) - 1 200 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2011/02/21/photo_2781842_1.jpg";"http://immo.nicematin.com/annonce/Location-3pieces/Nice/2781842CX1";"";""
"EuroSud";"1";"06/06/2015";"2300856CX1";"Nice";"06000";"";"70";"ENTRE NICE NORD ET NICE CIMIEZ - AV. DE LA MARNE. . Proche du conservatoire et de la place Commandant Jérôme . . Parking à louer dans une résidence : 70euros p";":saut ligne::saut paragraphe:        Location Parking garage - Nice (06) - 70 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2014/01/25/photo_2300856_1.jpg";"http://immo.nicematin.com/annonce/Location-Parkinggarage/Nice/2300856CX1";"";""
"EuroSud";"1";"07/06/2015";"2733078CX1";"Vauvenargues";"13";"Studio";"590";"LOCATION APPARTEMENT MEUBLEE AU COEUR DU VILLAGE DE VAUVENARGUES A 10 KM DU CENTRE VILLE D'AIX EN PROVENCE FACE AU CHATEAU DU PEINTRE PICASSO - GRAND STUDIO DE";":saut ligne::saut paragraphe:        Location Studio - 1 pièce - Vauvenargues (13) - 590 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/03/03/photo_2733078_1.jpg";"http://immo.nicematin.com/annonce/Location-Studio-1piece/Vauvenargues/2733078CX1";"";""
"EuroSud";"1";"06/06/2015";"2593572CX1";"Nice";"06000";"T3";"770";"LOCATION MEUBLÉE. . NICE EST - ROUTE DE TURIN. . PROCHE ESPLANADE LATTRE DE TASSIGNY, très beau 3P meublé traversant comprenant un séjour avec cuisine ouverte ";":saut ligne::saut paragraphe:        Location 3 pièces - Nice (06) - 770 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2014/07/25/photo_2593572_1.jpg";"http://immo.nicematin.com/annonce/Location-3pieces/Nice/2593572CX1";"";""
"EuroSud";"1";"06/06/2015";"2688836CX1";"Saint-Laurent-du-Var";"06";"T3";"955";"Avenue François Berengerappartement traversant 71m², cuisine équipée, terrasse vue sur jardin, balcon.Garage sous-sol et cave. Disponible le 12/02/2015Loyer ind";":saut ligne::saut paragraphe:        Location 3 pièces - Saint-Laurent-du-Var (06) - 955 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2014/11/25/photo_2688836_1.jpg";"http://immo.nicematin.com/annonce/Location-3pieces/Saint-Laurent-du-Var/2688836CX1";"";""
"EuroSud";"1";"07/06/2015";"2733019CX1";"Aix-en-Provence";"13090";"T3";"1200";"LOCATION APPARTEMENT VIDE AU PIED DES ALLEES PROVENCALES PROCHE DE TOUS COMMERCES DANS LA RUE IRMA MOREAU - TYPE 3 DE 75M² AU 5E ET DERNIER ETAGE AVEC ASCENSEU";":saut ligne::saut paragraphe:        Location 3 pièces - Aix-en-Provence (13) - 1 200 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/03/03/photo_2733019_1.jpg";"http://immo.nicematin.com/annonce/Location-3pieces/Aix-en-Provence/2733019CX1";"";""
"EuroSud";"1";"06/06/2015";"2741770CX1";"Antibes";"06";"Studio";"565";"CENTRE VILLE beau studio avec cuisine séparée. balcon. Au calme.Loyer indiqué charges comprisesFrais agence : 464?Dépôt de garantie : 470?ORPI - WILSON IMMOBILI";":saut ligne::saut paragraphe:        Location Studio - 1 pièce - Antibes (06) - 565 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/03/22/photo_2741770_1.jpg";"http://immo.nicematin.com/annonce/Location-Studio-1piece/Antibes/2741770CX1";"";""
"EuroSud";"1";"07/06/2015";"2741060CX1";"Marseille";"13005";"T3";"750";"13005 MARSEILLE T3 Cuisine équipée eau inclus Loyer: 680 ? hc - Toutes nos annonces sur gitimmo.fr -. FA 390?.GIT'IMMO LOCATION - contact@gitimmo.fr - 04 91 5";":saut ligne::saut paragraphe:        Location 3 pièces - Marseille 5 (13) - 750 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-3pieces/Marseille/2741060CX1";"";""
"EuroSud";"1";"07/06/2015";"2760031CX1";"Aix-en-Provence";"13090";"T3";"924";"LOCATION APPARTEMENT VIDE A 20 MINUTES A PIED DU CENTRE VILLE D'AIX EN PROVENCE DANS LE QUARTIER SUD. L'APPARTEMENT EST UN TYPE 3 DE 67 M² AU DERNIER ETAGE DA";":saut ligne::saut paragraphe:        Location 3 pièces - Aix-en-Provence (13) - 924 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/04/22/photo_2760031_1.jpg";"http://immo.nicematin.com/annonce/Location-3pieces/Aix-en-Provence/2760031CX1";"";""
"EuroSud";"1";"06/06/2015";"2689570CX1";"Antibes";"06";"T3";"1300";"Quartier LA BADINE, beau 3P en rez de jardin.. Appartement comprenant un grand séjour donnant sur une terrasse et jardin arboré, cuisine indépendante, deux cham";":saut ligne::saut paragraphe:        Location 3 pièces - Antibes (06) - 1 300 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2014/11/26/photo_2689570_1.jpg";"http://immo.nicematin.com/annonce/Location-3pieces/Antibes/2689570CX1";"";""
"EuroSud";"1";"06/06/2015";"2698597CX1";"Cannes La Bocca";"06";"T3";"920";"LOUÉ MEUBLÉ A L'ANNÉE - Cannes la Bocca, à 50 m des plages et des commerces, superbe appartement de 3 pièces d'environ 72 m² meublé. Il bénéficie d'une terrasse";":saut ligne::saut paragraphe:        Location 3 pièces - Cannes La Bocca (06) - 920 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2014/12/15/photo_2698597_1.jpg";"http://immo.nicematin.com/annonce/Location-3pieces/CannesLaBocca/2698597CX1";"";""
"EuroSud";"1";"07/06/2015";"2752687CX1";"Aix-en-Provence";"13090";"T2";"800";"LOCATION APPARTEMENT VIDE A 5 MIN DU COURS MIRABEAU SUR LE COURS GAMBETTA FACE A L'ESPACE FORBIN PROCHE DES COMMERCES ET ACCES AUTOROUTE. IL S'AGIT D'UN APPART";":saut ligne::saut paragraphe:        Location 2 pièces - Aix-en-Provence (13) - 800 €";"PROFESSIONNEL";"";"http://opserv.nicematin.net/m/immo/pal/pa_photo/2015/04/10/photo_2752687_1.jpg";"http://immo.nicematin.com/annonce/Location-2pieces/Aix-en-Provence/2752687CX1";"";""
