"Iookaz";"1";"08/06/2015";"4d0ba114-4318-47cd-92a2-5c326b07b959";"Choisy";"74330";"";"1300";"Proche d'EPAGNY et d'ANNECY, zone de Grand Epagny, à louer local artisanal env 140 m² + bureau 54 m². Porte sectionnelle 3 X 3 m HSP 3.20 à 4.60 m. Pour le 01/07/2015. Loyer 1250 € HT HC / mois. Honoraires Capifrance 4500 € HT. Bail commercial neuf à créer. Dossier sur demande réf 374497.  Réseau Immobilier CAPIFRANCE - Votre agent commercial Michel BOURGNE 06 07 44 41 12 - Voir photos (réf.374497) sur www.capifrance.fr. Référence annonceur : 340930173424, Prix charges : 50 €/mois, Frais d'agence : 5400 €";"Dpt Haute Savoie (74), à louer proche d'EPAGNY Local artisanal 140 m² + bureaux 50 m²";"PROFESSIONNEL";"";"http://www.iookaz.comhttp://s-www.iookaz.com/images/09a3323f-e359-46e4-a744-268cd4f04cf7/IOO_01/title.jpg";"http://www.iookaz.com/Annonce/Location/Haute-Savoie/Choisy/Dpt-Haute-Savoie-(74)-a-louer-proche-d-EPAGNY-Local-artisanal-140-m2-bureaux-50-m2.html";"";""
"Iookaz";"1";"08/06/2015";"f7caf162-0a6d-49ea-af21-43a7a4d378d6";"Meaux";"77100";"";"3750";"MEAUX, au 1er étage d'immeuble de bureaux situé dans la ZI de MEAUX, un ensemble de 11 bureaux à louer. Bail 3/ 6/ 9. .Surface 245 m².   Réseau Immobilier CAPIFRANCE - Votre conseiller local Makiesse Firmin VILENA 06 61 27 03 95 -  Voir photos (réf. 276181) sur www.capifrance.fr. Référence annonceur : 34093295126, Prix charges : 1250 €/mois, Frais d'agence : 5382 €";"Dpt Seine et Marne (77), à louer MEAUX bureau   de 245 m²";"PROFESSIONNEL";"";"http://www.iookaz.comhttp://s-www.iookaz.com/images/9ff0b7c6-f9f1-43f6-bebf-3ac1625edb42/IOO_01/title.jpg";"http://www.iookaz.com/Annonce/Location/Seine-et-Marne/Meaux/Dpt-Seine-et-Marne-(77)-a-louer-MEAUX-bureau-de-245-m2-EXJT.html";"";""
"Iookaz";"1";"08/06/2015";"9d56f225-b3ee-43d4-945d-4dcb6c0c88af";"Grenoble";"38000";"";"";"Proche GRENOBLE VOREPPE (38340 ) IDEAL CENTRE APPEL, POLE FACTURATION, BUREAUX  D'ETUDES. Situation exceptionnelle sortie d'autoroute avec parkings privés. Plateau de 160 m² ( non cloisonné ) climatisé  avec accès indépendant. Possibilité de location de 100 m² à 360 m². Les charges comprennent la climatisation (chaud / froid ). Points forts : localisation , état neuf surface modulable ( 100 - 360 m² ) .  Réseau Immobilier CAPIFRANCE - Votre agent commercial Fabrice BAILLY 06 80 83 30 29 -  Voir photos (réf. 334179) sur www.capifrance.fr. Référence annonceur : 34093352382";"Dpt Isère (38), à louer proche GRENOBLE bureau de 160 m² -";"PROFESSIONNEL";"";"http://www.iookaz.comhttp://s-www.iookaz.com/images/0b301eda-428c-42d6-a9b7-0d39a9785bb2/IOO_01/title.jpg";"http://www.iookaz.com/Annonce/Location/Isere/Grenoble/Dpt-Isere-(38)-a-louer-proche-GRENOBLE-bureau-de-160-m2-YWAR.html";"";""
"Iookaz";"1";"08/06/2015";"975d93ea-3499-48a6-a60d-8f6a82e68ab4";"Meaux";"77100";"";"4000";"MEAUX, dans la ZI de Meaux, un ensemble de 14 bureaux sur une surface de 260m² à louer. Bail 3/6/9.  Réseau Immobilier CAPIFRANCE - Votre conseiller local Makiesse Firmin VILENA 06 61 27 03 95 -  Voir photos (réf. 276182) sur www.capifrance.fr. Référence annonceur : 34093295129, Prix charges : 1250 €/mois, Frais d'agence : 5920,20 €";"Dpt Seine et Marne (77), à louer MEAUX bureau de 260 m² -";"PROFESSIONNEL";"";"http://www.iookaz.comhttp://s-www.iookaz.com/images/9ff0b7c6-f9f1-43f6-bebf-3ac1625edb42/IOO_01/title.jpg";"http://www.iookaz.com/Annonce/Location/Seine-et-Marne/Meaux/Dpt-Seine-et-Marne-(77)-a-louer-MEAUX-bureau-de-260-m2-VSSR.html";"";""
"Iookaz";"1";"08/06/2015";"f64896c2-1b28-4321-be9d-ffe26bedf4c3";"Aizenay";"85190";"";"1300";"AIZENAY dans ZA, construction récente, très bel ensemble de bureaux et entrepots, 490 m² environ. Hall d'accueil avec bureau + bureau indépendant avec placard. Salle de réunion, espace cuisine et repos, vestiaire. Un bel espace de 210 m² pouvant servir d'atelier ou de stockage avec deux portes à ouverture sectionnelle. Un hall couvert de 200 m², pour du stockage. Très accessible, sur un terrain de 2000 m² environ. Possibilité de division de l'espace en plusieurs lots.    Réseau Immobilier CAPIFRANCE - Votre agent commercial Odile HEÏRECHE 06 82 80 56 47 -  Voir photos (réf. 281514) sur www.capifrance.fr. Référence annonceur : 34093300240, Frais d'agence : 2250 €";"Dpt Vendée (85), à louer AIZENAY local industriel de 490 m² -";"PROFESSIONNEL";"";"http://www.iookaz.comhttp://s-www.iookaz.com/images/61bb49ab-6866-4786-ba55-e6c79f8bc697/IOO_01/title.jpg";"http://www.iookaz.com/Annonce/Location/Vendee/Aizenay/Dpt-Vendee-(85)-a-louer-AIZENAY-local-industriel-de-490-m2-TUIG.html";"";""
"Iookaz";"1";"08/06/2015";"7dc5fa0f-e638-4aa9-84ad-925e4bb418bb";"Cayenne";"97300";"";"840";"CAYENNE, à louer sur l'axe routier Galmot, bureaux de 70 m², composé de 4 pièces. Placé en zone franche urbaine. Libre de suite.   Réseau Immobilier CAPIFRANCE - Votre agent commercial Johan MILTON 06 94 20 67 67 -  Voir photos (réf. 326870) sur www.capifrance.fr. Référence annonceur : 34093347319, Prix charges : 40 €/mois, Frais d'agence : 1900 €";"Dpt Guyane (973), à louer CAYENNE-GALMOT local bureau de 70m²";"PROFESSIONNEL";"";"http://www.iookaz.comhttp://s-www.iookaz.com/images/9ff0b7c6-f9f1-43f6-bebf-3ac1625edb42/IOO_01/title.jpg";"http://www.iookaz.com/Annonce/Location/Guyane/Cayenne/Dpt-Guyane-(973)-a-louer-CAYENNE-GALMOT-local-bureau-de-70m2-BXAO.html";"";""
"Iookaz";"1";"08/06/2015";"ed1c3762-d834-4814-bda6-47001b00c127";"Villenoy";"77124";"";"1500";"VILLENOY, en ZA en plein essor, proche gare de Meaux, proche nouveau centre comm. en construction, un local d'activité ou d'entreposage de 124 m² à louer. Accès routier N3, A140. Parking, bail 3/6/9.   Réseau Immobilier CAPIFRANCE - Votre agent commercial Makiesse Firmin VILENA 06 61 27 03 95 -  Voir photos (réf. 342419) sur www.capifrance.fr. Référence annonceur : 34093360938, Frais d'agence : 3240 €";"Dpt Seine et Marne (77), à louer VILLENOY entrepot  de 124 m²";"PROFESSIONNEL";"";"http://www.iookaz.comhttp://s-www.iookaz.com/images/9c0111bf-446e-4125-a3e8-d038d7970c17/IOO_01/title.jpg";"http://www.iookaz.com/Annonce/Location/Seine-et-Marne/Villenoy/Dpt-Seine-et-Marne-(77)-a-louer-VILLENOY-entrepot-de-124-m2-PCXJ.html";"";""
"Iookaz";"1";"08/06/2015";"8e4f10df-85bf-4963-aa0a-1d3d346b3879";"Barby";"73230";"";"10000";"BARBY terrain industriel ou commercial en zone UE de 10.000 m² à louer, BARBY banlieue CHAMBERY, dans zone industrielle proche de l'autoroute, accès facile, de nombreuses enseignes à proximité. Bail à bâtir (durée à définir) bâtiment jusqu'a 6000 m², 8 /10 mètres de hauteur pour activité logistique, dépôt, box... Produit rare ! belle opportunité. Réseau Immobilier CAPIFRANCE - Votre agent commercial Jean-Pierre THONIEL 0615591593 - Voir photos (réf.354010) sur www.capifrance.fr. Référence annonceur : 340930105306, Frais d'agence : 12000 €";"Dpt Savoie (73), à louer BARBY - Terrain de 10000 m²";"PROFESSIONNEL";"";"http://www.iookaz.comhttp://s-www.iookaz.com/images/1e4c30df-3318-415c-b4eb-1d37423f03e2/IOO_01/title.jpg";"http://www.iookaz.com/Annonce/Location/Savoie/Barby/Dpt-Savoie-(73)-a-louer-BARBY-Terrain-de-10000-m2-QPND.html";"";""
"Iookaz";"1";"08/06/2015";"eb106942-0341-4ab1-9612-4e5b6543979c";"Grenoble";"38000";"";"";"Proche GRENOBLE VOREPPE (38340 )  Situation exceptionnelle sortie d'autoroute avec parkings privés. Plateau de bureaux :guillemet: état neufs :guillemet: climatisés :guillemet: cloisonnés et disponibles .Dont des bureaux  multi postes  ( 3 ou 4 postes de travail ) salle de réunion, et salle archive. Possibilité de location de 100 m2 à 360 m². Les charges comprennent la climatisation ( chaud / froid ). Points forts : localisation, état neuf, surface modulable ( 100 - 360 m²).  Réseau Immobilier CAPIFRANCE - Votre agent commercial Fabrice BAILLY 06 80 83 30 29 -  Voir photos (réf. 334179) sur www.capifrance.fr. Référence annonceur : 34093352379";"Dpt Isère (38), à louer proche GRENOBLE bureau   de 240 m²";"PROFESSIONNEL";"";"http://www.iookaz.comhttp://s-www.iookaz.com/images/0b301eda-428c-42d6-a9b7-0d39a9785bb2/IOO_01/title.jpg";"http://www.iookaz.com/Annonce/Location/Isere/Grenoble/Dpt-Isere-(38)-a-louer-proche-GRENOBLE-bureau-de-240-m2-TSYJ.html";"";""
"Iookaz";"1";"08/06/2015";"952dca1b-d248-4bd1-8e22-1762e60b4691";"Entre-deux-Guiers";"38380";"";"";"SAINT PIERRE DE CHARTREUSE. A LOUER. BAIL COMMERCIAL 3/6/9 TOUS COMMERCES SAUF NUISANCES SONORES. Deux locaux commerciaux d'env. 80 m² chacun (en 1 ou 2 lots) en pieds d'immeuble résidentiel de grande qualité. Emplacement N° 1 : cœur commercial du village, très grand parking public à immédiate proximité, trois restaurants dans un rayon de 300 m, sur le même linéaire : une boulangerie / salon de thé, un commerce de vêtements, un atelier de confection / vente artisanale, une crêperie, et une supérette. Marché tous les dimanches. Bâtiment neuf (2015). Dernière livraison d'un ensemble de 4 bâtiments (résidentiel et commercial). Livré HORS D'O - vitrines et aménagements intérieurs à charge preneur. Surface supplémentaire possible. Ce sont les deux derniers emplacements ! DÉPÊCHEZ VOUS !     Réseau Immobilier CAPIFRANCE - Votre agent commercial Christophe SESTIER 06 85 93 17 64 - Voir photos (réf.371775) sur www.capifrance.fr. Référence annonceur : 340930108017";"Dpt Isère (38), à louer SAINT PIERRE DE CHARTREUSE Local commercial TOUS COMMERCES SAUF NUISANCES SO";"PROFESSIONNEL";"";"http://www.iookaz.comhttp://s-www.iookaz.com/images/63174eec-a156-4f37-9fed-556ad4d22817/IOO_01/title.jpg";"http://www.iookaz.com/Annonce/Location/Isere/Entre-deux-Guiers/Dpt-Isere-(38)-a-louer-SAINT-PIERRE-DE-CHARTREUSE-Local-commercial-TOUS-COMMERCES-SAUF-NUISANCES-SO-BWWR.html";"";""
