"EuroSud";"1";"15/09/2014";"2642330CX1";"Caderousse";"84";"T2";"440";"84860 CADEROUSSE T2 Parking inclus Loyer: 410 ? + 30 ? de chges. FA 290?.GIT'IMMO LOCATION - contact@gitimmo.fr - 04 91 57 11 73";":saut ligne::saut paragraphe:        Location 2 pièces - Caderousse (84) - 440 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-2pieces/Caderousse/2642330CX1";"";""
"EuroSud";"1";"15/09/2014";"2642332CX1";"Marseille";"13006";"T2";"535";"13006 MARSEILLE T2 Cuisine équipée Loyer: 505 ? + 30 ? de chges. FA 290?.GIT'IMMO LOCATION - contact@gitimmo.fr - 04 91 57 11 73";":saut ligne::saut paragraphe:        Location 2 pièces - Marseille 6 (13) - 535 €";"PROFESSIONNEL";"";"http://immo.nicematin.com/pa_photo/2014/09/06/photo_2642332_1.jpg";"http://immo.nicematin.com/annonce/Location-2pieces/Marseille/2642332CX1";"";""
"EuroSud";"1";"15/09/2014";"2642323CX1";"Marseille";"13005";"T3";"710";"13005 MARSEILLE T3 eau inclus Loyer: 650 ? + 60 ? de chges. FA 330?.GIT'IMMO LOCATION - contact@gitimmo.fr - 04 91 57 11 73";":saut ligne::saut paragraphe:        Location 3 pièces - Marseille 5 (13) - 710 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-3pieces/Marseille/2642323CX1";"";""
"EuroSud";"1";"15/09/2014";"2439309CX1";"Marseille";"13010";"Studio";"395";"13010 MARSEILLE T1 eau inclus R.neuf Loyer: 365 ? + 30 ? de chges Frais bail: 75 ?. FA: 380?.GIT'IMMO LOCATION - contact@gitimmo.fr - 04 91 57 11 73";":saut ligne::saut paragraphe:        Location Studio - 1 pièce - Marseille 10 (13) - 395 €";"PROFESSIONNEL";"";"http://immo.nicematin.com/pa_photo/2014/03/28/photo_2439309_1.jpg";"http://immo.nicematin.com/annonce/Location-Studio-1piece/Marseille/2439309CX1";"";""
"EuroSud";"1";"15/09/2014";"2642315CX1";"Allauch";"13";"T2";"650";"13190 ALLAUCH T2 eau inclus T.B.E Loyer: 620 ? + 30 ? de chges. FA 330?.GIT'IMMO LOCATION - contact@gitimmo.fr - 04 91 57 11 73";":saut ligne::saut paragraphe:        Location 2 pièces - Allauch (13) - 650 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-2pieces/Allauch/2642315CX1";"";""
"EuroSud";"1";"15/09/2014";"2642325CX1";"Marseille";"13008";"Studio";"440";"13008 MARSEILLE Studio de standing Cuisine équipée Chauffage inclus vue sur Jardin T.B.E Loyer: 395 ? + 45 ? de chges. FA 290?.GIT'IMMO LOCATION - contact@giti";":saut ligne::saut paragraphe:        Location Studio - 1 pièce - Marseille 8 (13) - 440 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-Studio-1piece/Marseille/2642325CX1";"";""
"EuroSud";"1";"15/09/2014";"2439812CX1";"Marseille";"13001";"Studio";"360";"13001 MARSEILLE Studio Cuisine équipée T.B.E Loyer: 330 ? + 30 ? de chges. FA 290?.GIT'IMMO LOCATION - contact@gitimmo.fr - 04 91 57 11 73";":saut ligne::saut paragraphe:        Location Studio - 1 pièce - Marseille 1 (13) - 360 €";"PROFESSIONNEL";"";"http://immo.nicematin.com/pa_photo/2014/03/28/photo_2439812_1.jpg";"http://immo.nicematin.com/annonce/Location-Studio-1piece/Marseille/2439812CX1";"";""
"EuroSud";"1";"15/09/2014";"2642345CX1";"Cuges-les-Pins";"13";"Villa";"1650";"13780 CUGES LES PINS Villa T5.6 Récent Terrasse Jardin 1000m2 Garage inclus plein sud T.B.E FB 0?. FA 390? FB 0?.GIT'IMMO LOCATION - contact@gitimmo.fr - 04 9";":saut ligne::saut paragraphe:        Location Villa - Cuges-les-Pins (13) - 1 650 €";"PROFESSIONNEL";"";"http://immo.nicematin.com/pa_photo/2014/09/06/photo_2642345_1.jpg";"http://immo.nicematin.com/annonce/Location-Villa/Cuges-les-Pins/2642345CX1";"";""
"EuroSud";"1";"15/09/2014";"2567131CX1";"Marseille";"13003";"Studio";"450";"13003 MARSEILLE T1.2 eau inclus vue sur Jardin Rénové Loyer: 400 ? + 50 ? de chges. FA: 400?.GIT'IMMO LOCATION - contact@gitimmo.fr - 04 91 57 11 73";":saut ligne::saut paragraphe:        Location Studio - 1 pièce - Marseille 3 (13) - 450 €";"PROFESSIONNEL";"";"";"http://immo.nicematin.com/annonce/Location-Studio-1piece/Marseille/2567131CX1";"";""
"EuroSud";"1";"15/09/2014";"2642338CX1";"Marseille";"13006";"";"1150";"13006 MARSEILLE T4. FA 390?.GIT'IMMO LOCATION - contact@gitimmo.fr - 04 91 57 11 73";":saut ligne::saut paragraphe:        Location 4 pièces et plus - Marseille 6 (13) - 1 150 €";"PROFESSIONNEL";"";"http://immo.nicematin.com/pa_photo/2014/09/06/photo_2642338_1.jpg";"http://immo.nicematin.com/annonce/Location-4piecesetplus/Marseille/2642338CX1";"";""
